Sales_Key,Order_ID,Order_Line_ID,Order_Date,Year,Quarter,Month,Month_Name,Region,Country,State,City,Product,Category,Sub_Category,Unit_Cost,Unit_Price,Customer,Segment,Customer_Rating,Customer_Key,Salesperson,Salesperson_Key,Channel,Quantity,Sales_Amount,Discount_Amount,Cost_Amount,Profit_Amount,Shipping_Cost,Net_Revenue,Payment_Mode,Is_Returned
62428,ORD-2024-039895,1,2024-11-03,2024,Q4,11,November,North,India,Delhi,New Delhi,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Jessica Walsh,Consumer,3.0,7382,,,Online,5,156008.14,12465.62,134021.35,9521.17,21.77,143542.52000000002,Credit Card,0
62455,ORD-2023-039910,3,2023-11-20,2023,Q4,11,November,North,India,Punjab,Chandigarh,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Cynthia Newman,SMB,4.6,6019,,,Online,4,123931.81,12697.94,107217.08,4016.79,56.12,111233.87,UPI,0
62565,ORD-2025-039981,2,2025-06-06,2025,Q2,6,June,West,India,Madhya Pradesh,Indore,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Anthony Marshall,Consumer,3.2,4367,,,Marketplace,1,31664.47,3561.86,26804.27,1298.34,66.5,28102.61,Credit Card,0
64196,ORD-2023-041041,1,2023-05-17,2023,Q2,5,May,Central,India,Uttarakhand,Dehradun,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Matthew Bartlett,Consumer,3.3,3949,David Mitchell,42.0,Retail Store,1,31931.6,1990.94,26804.27,3136.39,56.23,29940.66,Credit Card,0
64401,ORD-2022-041166,1,2022-05-12,2022,Q2,5,May,West,India,Goa,Panaji,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Austin Ross,Corporate,3.4,2366,,,Online,2,63606.38,5493.79,53608.54,4504.05,75.56,58112.59,Credit Card,0
64973,ORD-2023-041535,1,2023-07-28,2023,Q3,7,July,North,India,Delhi,New Delhi,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Laura Middleton,Corporate,3.7,4580,,,Online,1,31463.18,3004.46,26804.27,1654.45,17.88,28458.72,COD,1
65303,ORD-2022-041761,2,2022-07-13,2022,Q3,7,July,North,India,Delhi,New Delhi,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Jeffery Jordan,Consumer,4.4,5092,,,Marketplace,8,257165.74,45264.76,214434.16,-2533.18,24.94,211900.97999999998,Net Banking,0
66036,ORD-2025-042220,1,2025-08-12,2025,Q3,8,August,South,India,Kerala,Kochi,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Jamie Solomon,Consumer,2.9,1142,,,Online,1,31081.9,7629.95,26804.27,-3352.32,74.51,23451.95,UPI,0
66096,ORD-2025-042257,1,2025-04-19,2025,Q2,4,April,East,India,West Bengal,Kolkata,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Heather Woodard,Corporate,4.0,612,,,Online,2,62191.53,5150.37,53608.54,3432.62,25.16,57041.159999999996,UPI,0
66320,ORD-2023-042391,1,2023-10-23,2023,Q4,10,October,East,India,Odisha,Bhubaneswar,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Amber Obrien,Consumer,2.0,153,,,Online,3,95632.76,11259.43,80412.81,3960.52,71.79,84373.32999999999,COD,0
66452,ORD-2025-042470,1,2025-08-10,2025,Q3,8,August,South,India,Tamil Nadu,Chennai,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Brian Lewis,Corporate,2.8,5434,Jesse Yang,89.0,Distributor,1,31767.1,2958.82,26804.27,2004.01,28.09,28808.28,Credit Card,0
66641,ORD-2023-042587,2,2023-04-11,2023,Q2,4,April,South,India,Telangana,Hyderabad,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Adam Arnold,Consumer,4.6,2678,,,Marketplace,3,92736.59,15655.85,80412.81,-3332.07,19.09,77080.73999999999,UPI,0
66683,ORD-2023-042616,1,2023-08-10,2023,Q3,8,August,North,India,Punjab,Chandigarh,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Samantha Jones,Consumer,3.5,1217,,,Online,1,30969.28,2755.06,26804.27,1409.95,79.37,28214.219999999998,Wire Transfer,0
66978,ORD-2025-042806,2,2025-07-31,2025,Q3,7,July,Central,India,Himachal Pradesh,Shimla,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Justin Torres,Consumer,3.7,72,,,Online,1,31446.43,1485.33,26804.27,3156.83,77.6,29961.1,UPI,0
67948,ORD-2025-043424,2,2025-11-13,2025,Q4,11,November,North,India,Uttar Pradesh,Lucknow,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Katie Myers,Corporate,5.0,1895,Maria Williams,53.0,Retail Store,2,63299.97,3354.55,53608.54,6336.88,52.36,59945.42,UPI,0
68915,ORD-2025-044034,1,2025-12-20,2025,Q4,12,December,South,India,Tamil Nadu,Chennai,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Gregory Madden,SMB,2.5,1798,Olivia Russell,16.0,Retail Store,3,96218.27,7485.62,80412.81,8319.84,19.08,88732.65000000001,COD,0
69439,ORD-2024-044353,1,2024-09-10,2024,Q3,9,September,East,India,Bihar,Patna,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,James Randall,Consumer,3.0,1789,Jill Stevens,44.0,Distributor,2,62367.49,6579.15,53608.54,2179.8,56.51,55788.34,UPI,0
69772,ORD-2025-044566,1,2025-10-11,2025,Q4,10,October,South,India,Karnataka,Bengaluru,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Charles Scott,Consumer,4.3,2190,Henry Parker,49.0,Retail Store,1,31696.33,1641.11,26804.27,3250.95,18.73,30055.22,UPI,0
70493,ORD-2025-045022,1,2025-06-15,2025,Q2,6,June,North,India,Delhi,New Delhi,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Karen Mooney,SMB,4.2,7418,Alison Miller,19.0,Retail Store,1,31361.78,1174.02,26804.27,3383.49,18.24,30187.76,UPI,1
70799,ORD-2025-045215,2,2025-12-10,2025,Q4,12,December,West,India,Goa,Panaji,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Michael Nelson,Corporate,3.9,4373,,,Online,2,62402.34,5672.78,53608.54,3121.02,76.31,56729.56,Net Banking,0
71451,ORD-2024-045631,1,2024-02-20,2024,Q1,2,February,West,India,Maharashtra,Mumbai,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Willie Henry,Consumer,4.1,576,Tammy Nguyen,2.0,Retail Store,2,62825.5,463.36,53608.54,8753.6,26.41,62362.14,COD,0
71730,ORD-2023-045813,1,2023-03-21,2023,Q1,3,March,West,India,Maharashtra,Mumbai,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Zachary Mitchell,Corporate,3.3,357,,,Online,4,123830.77,12941.09,107217.08,3672.6,25.94,110889.68000000001,Net Banking,0
72318,ORD-2023-046183,1,2023-03-07,2023,Q1,3,March,North,India,Punjab,Chandigarh,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Brian Sosa,Corporate,4.5,2744,Alice May,79.0,Retail Store,1,31159.35,5649.51,26804.27,-1294.43,74.24,25509.839999999997,Net Banking,0
72596,ORD-2023-046372,1,2023-07-01,2023,Q3,7,July,West,India,Maharashtra,Pune,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,James Jefferson,Consumer,3.2,984,,,Online,1,31922.05,5638.23,26804.27,-520.45,20.38,26283.82,UPI,0
73164,ORD-2022-046740,1,2022-10-08,2022,Q4,10,October,North,India,Rajasthan,Jaipur,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Erin Stewart,Consumer,3.8,3682,,,Online,3,94712.13,7308.3,80412.81,6991.02,77.44,87403.83,COD,0
73179,ORD-2025-046751,1,2025-12-14,2025,Q4,12,December,South,India,Tamil Nadu,Chennai,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Jeanette Brown,Consumer,3.6,3092,Olivia Russell,16.0,Retail Store,1,31800.54,1327.65,26804.27,3668.62,21.89,30472.89,Net Banking,0
73533,ORD-2022-046969,1,2022-01-31,2022,Q1,1,January,West,India,Maharashtra,Mumbai,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Isaiah Turner,SMB,2.9,5546,Stephen Leon,107.0,Online,1,31423.79,2097.31,26804.27,2522.21,27.29,29326.48,Credit Card,0
73757,ORD-2025-047104,1,2025-09-13,2025,Q3,9,September,Central,India,Uttar Pradesh,Kanpur,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Jeffrey Maldonado DDS,Consumer,2.9,2997,Joseph Blevins,113.0,Online,1,31737.03,7713.12,26804.27,-2780.36,62.04,24023.91,Credit Card,1
74540,ORD-2023-047611,1,2023-04-22,2023,Q2,4,April,South,India,Andhra Pradesh,Visakhapatnam,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Jennifer Carpenter,SMB,3.2,4171,Jeffrey Leonard,36.0,Retail Store,6,192026.74,9830.92,160825.62,21370.2,58.16,182195.81999999998,UPI,0
74720,ORD-2024-047726,1,2024-05-05,2024,Q2,5,May,West,India,Maharashtra,Mumbai,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Kirk Carter,Consumer,3.9,80,Vanessa Boone,120.0,Retail Store,1,31979.64,1153.33,26804.27,4022.04,22.14,30826.309999999998,COD,0
75180,ORD-2023-048020,2,2023-07-17,2023,Q3,7,July,Central,India,Madhya Pradesh,Bhopal,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Jennifer Bennett,Consumer,3.1,5659,Eric Harris DVM,98.0,Distributor,3,96271.38,11785.69,80412.81,4072.88,74.2,84485.69,UPI,0
75981,ORD-2024-048528,1,2024-02-21,2024,Q1,2,February,East,India,West Bengal,Kolkata,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Kelly Andersen,Consumer,4.0,2581,Noah Briggs,64.0,Distributor,7,224405.71,8774.99,187629.89,28000.83,22.6,215630.72,UPI,0
76150,ORD-2022-048642,1,2022-09-20,2022,Q3,9,September,West,India,Maharashtra,Mumbai,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Alyssa Orr,Consumer,3.3,3263,,,Online,1,31687.46,2851.88,26804.27,2031.31,27.53,28835.579999999998,Net Banking,1
76374,ORD-2025-048782,1,2025-11-23,2025,Q4,11,November,West,India,Madhya Pradesh,Indore,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Joseph Moon,Consumer,2.6,4004,April Carter,22.0,Retail Store,1,31813.41,865.01,26804.27,4144.13,63.97,30948.4,UPI,0
76873,ORD-2024-049110,1,2024-01-24,2024,Q1,1,January,Central,India,Uttar Pradesh,Kanpur,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Mark Knight,Consumer,5.0,4136,Joseph Blevins,113.0,Retail Store,5,158489.92,25706.19,134021.35,-1237.62,57.35,132783.73,COD,0
76961,ORD-2024-049162,2,2024-03-29,2024,Q1,3,March,South,India,Karnataka,Bengaluru,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Billy Mitchell,Corporate,3.5,6,,,Marketplace,3,93560.25,15341.24,80412.81,-2193.8,27.77,78219.01,UPI,0
77036,ORD-2024-049213,1,2024-12-03,2024,Q4,12,December,East,India,Assam,Guwahati,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Michelle Burton,Corporate,4.1,7048,Raymond Brooks III,41.0,Distributor,1,31070.56,1972.48,26804.27,2293.81,55.34,29098.08,Net Banking,0
77461,ORD-2022-049472,2,2022-11-04,2022,Q4,11,November,East,India,Bihar,Patna,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Teresa Smith,Corporate,3.7,5916,Jill Stevens,44.0,Retail Store,3,94526.83,6550.2,80412.81,7563.82,77.15,87976.63,UPI,0
77645,ORD-2025-049596,1,2025-05-12,2025,Q2,5,May,West,India,Maharashtra,Mumbai,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Adam Robinson,Corporate,4.0,2979,,,Online,3,95771.2,7378.29,80412.81,7980.1,25.31,88392.91,Credit Card,0
78095,ORD-2025-049894,1,2025-05-05,2025,Q2,5,May,North,India,Rajasthan,Jaipur,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Derek Frazier,Consumer,4.3,1753,Thomas Garcia,118.0,Retail Store,2,62788.93,3501.21,53608.54,5679.18,81.99,59287.72,Wire Transfer,0
78301,ORD-2024-050032,2,2024-03-17,2024,Q1,3,March,Central,India,Uttarakhand,Dehradun,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Mr. Logan Gregory,Consumer,4.2,2081,David Mitchell,42.0,Online,2,62667.51,8896.13,53608.54,162.84,60.91,53771.380000000005,UPI,0
78570,ORD-2023-050205,2,2023-11-13,2023,Q4,11,November,South,India,Telangana,Hyderabad,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Deborah Campbell,Corporate,2.8,847,,,Online,1,30996.2,2568.96,26804.27,1622.97,18.34,28427.24,Net Banking,0
78771,ORD-2024-050332,1,2024-06-19,2024,Q2,6,June,South,India,Karnataka,Bengaluru,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Nicholas Moss,Consumer,3.2,4090,Ryan Barrera,33.0,Distributor,5,157398.88,10477.24,134021.35,12900.29,24.55,146921.64,COD,0
78795,ORD-2022-050347,2,2022-07-26,2022,Q3,7,July,South,India,Tamil Nadu,Chennai,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Beth Cline,Consumer,3.0,671,,,Marketplace,4,124277.9,31935.02,107217.08,-14874.2,18.88,92342.87999999999,Net Banking,0
79506,ORD-2025-050812,1,2025-02-03,2025,Q1,2,February,North,India,Haryana,Gurugram,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Rebecca Sandoval,Corporate,2.8,4988,Latoya Fitzgerald,67.0,Retail Store,1,31624.93,2127.65,26804.27,2693.01,82.25,29497.28,COD,0
79596,ORD-2023-050869,1,2023-07-26,2023,Q3,7,July,West,India,Maharashtra,Mumbai,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Jamie Lindsey,Consumer,3.9,4375,,,Online,2,63805.6,8855.42,53608.54,1341.64,26.19,54950.18,Credit Card,0
80392,ORD-2024-051361,1,2024-04-25,2024,Q2,4,April,Central,India,Himachal Pradesh,Shimla,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Jennifer Cruz,Corporate,3.4,5929,,,Online,1,31892.84,4092.26,26804.27,996.31,80.08,27800.58,COD,0
80445,ORD-2022-051399,2,2022-02-07,2022,Q1,2,February,West,India,Gujarat,Ahmedabad,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Raymond Quinn,Corporate,3.4,1127,Stephen Shaw,69.0,Retail Store,2,62809.53,6058.59,53608.54,3142.4,76.44,56750.94,UPI,0
80665,ORD-2023-051560,1,2023-03-13,2023,Q1,3,March,South,India,Telangana,Hyderabad,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,David Martinez,Consumer,3.6,59,,,Online,1,31975.31,8675.65,26804.27,-3504.61,19.73,23299.660000000003,Net Banking,0
81094,ORD-2025-051837,1,2025-03-17,2025,Q1,3,March,East,India,Assam,Guwahati,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Lindsay Walker,Corporate,4.1,2528,April Carter,22.0,Distributor,1,32040.9,1453.37,26804.27,3783.26,54.23,30587.530000000002,Credit Card,0
81108,ORD-2022-051849,1,2022-04-10,2022,Q2,4,April,South,India,Karnataka,Bengaluru,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Michael Roberson,Consumer,4.3,990,,,Online,3,93803.43,29676.22,80412.81,-16285.6,22.92,64127.20999999999,UPI,0
81260,ORD-2022-051951,1,2022-01-23,2022,Q1,1,January,West,India,Madhya Pradesh,Indore,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,David Fernandez,Corporate,3.9,6212,,,Marketplace,1,31574.13,4472.11,26804.27,297.75,63.2,27102.02,Wire Transfer,1
81779,ORD-2022-052287,1,2022-11-27,2022,Q4,11,November,North,India,Delhi,New Delhi,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Latoya Nelson,Consumer,3.4,7274,Alison Miller,19.0,Retail Store,3,95318.27,3914.92,80412.81,10990.54,23.8,91403.35,COD,0
82154,ORD-2023-052526,1,2023-09-01,2023,Q3,9,September,East,India,West Bengal,Kolkata,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Ariel Taylor,Consumer,3.3,7342,Noah Briggs,64.0,Retail Store,5,158403.67,8269.91,134021.35,16112.41,21.26,150133.76,Credit Card,0
83222,ORD-2024-053184,3,2024-11-10,2024,Q4,11,November,South,India,Telangana,Hyderabad,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Haley Mccoy,Consumer,4.2,4791,,,Online,1,31749.41,4346.41,26804.27,598.73,27.51,27403.0,UPI,0
83565,ORD-2023-053401,2,2023-11-13,2023,Q4,11,November,East,India,West Bengal,Kolkata,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Lisa Haley,Corporate,2.9,1073,Eric Parker,87.0,Retail Store,1,31392.13,1172.75,26804.27,3415.11,21.11,30219.38,COD,0
83611,ORD-2024-053430,1,2024-04-12,2024,Q2,4,April,South,India,Kerala,Kochi,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Tyler Patel,Corporate,3.7,6078,Jessica Lane,20.0,Distributor,2,61837.34,5227.94,53608.54,3000.86,81.55,56609.399999999994,Wire Transfer,0
85212,ORD-2024-054470,2,2024-07-24,2024,Q3,7,July,South,India,Telangana,Hyderabad,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Denise Wiley,Consumer,3.4,6711,,,Online,2,62431.06,6099.59,53608.54,2722.93,17.52,56331.47,COD,0
85459,ORD-2025-054634,1,2025-09-23,2025,Q3,9,September,North,India,Delhi,New Delhi,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Manuel Robinson,Consumer,3.0,2788,,,Online,3,94762.84,9871.33,80412.81,4478.7,23.93,84891.51,Net Banking,0
85519,ORD-2023-054677,1,2023-10-05,2023,Q4,10,October,West,India,Maharashtra,Mumbai,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Robert Ellison,Consumer,3.3,5433,,,Marketplace,3,95640.71,14451.75,80412.81,776.15,23.5,81188.96,Wire Transfer,0
85912,ORD-2023-054932,1,2023-05-23,2023,Q2,5,May,South,India,Telangana,Hyderabad,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Laura Mosley,Consumer,3.6,5343,,,Marketplace,2,62670.19,10760.14,53608.54,-1698.49,23.51,51910.05,Credit Card,0
86223,ORD-2023-055142,1,2023-05-11,2023,Q2,5,May,West,India,Goa,Panaji,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Jack Jacobs,Consumer,4.3,7846,,,Online,1,31207.88,2090.55,26804.27,2313.06,82.86,29117.33,Credit Card,0
86662,ORD-2023-055441,2,2023-01-15,2023,Q1,1,January,South,India,Telangana,Hyderabad,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Shari Ray,Consumer,2.5,1922,Erin Aguirre,109.0,Retail Store,4,126159.83,6418.43,107217.08,12524.32,21.82,119741.4,UPI,0
86979,ORD-2024-055645,1,2024-09-20,2024,Q3,9,September,East,India,West Bengal,Kolkata,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Cody Hart,Consumer,2.6,7742,,,Online,1,30981.29,9773.57,26804.27,-5596.55,24.6,21207.72,COD,0
87460,ORD-2024-055958,1,2024-10-27,2024,Q4,10,October,South,India,Tamil Nadu,Chennai,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Tammy Estrada,Consumer,4.8,7737,Jesse Yang,89.0,Distributor,3,94379.51,8055.93,80412.81,5910.77,23.18,86323.57999999999,COD,0
87617,ORD-2024-056062,1,2024-11-21,2024,Q4,11,November,North,India,Punjab,Chandigarh,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Alex Clements,Consumer,4.0,3503,Alison Delacruz,48.0,Distributor,3,94071.09,12100.15,80412.81,1558.13,82.11,81970.94,Net Banking,0
88155,ORD-2022-056408,1,2022-08-20,2022,Q3,8,August,East,India,Jharkhand,Ranchi,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Justin Mcbride,Corporate,3.9,2573,,,Online,4,123804.26,21670.75,107217.08,-5083.57,68.39,102133.51,Credit Card,0
88243,ORD-2025-056462,1,2025-12-28,2025,Q4,12,December,South,India,Kerala,Kochi,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Angela Richards,Corporate,3.2,6540,,,Online,2,61945.51,4501.57,53608.54,3835.4,78.11,57443.94,Credit Card,0
88319,ORD-2022-056513,2,2022-08-30,2022,Q3,8,August,North,India,Delhi,New Delhi,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Andrew Anderson,Consumer,3.2,2008,Alison Miller,19.0,Retail Store,1,31493.02,1108.52,26804.27,3580.23,26.41,30384.5,COD,0
88649,ORD-2022-056729,1,2022-02-10,2022,Q1,2,February,North,India,Uttar Pradesh,Lucknow,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Jeffrey Mills,Consumer,4.3,272,,,Marketplace,2,63894.61,6391.32,53608.54,3894.75,52.45,57503.29,COD,0
89241,ORD-2022-057112,1,2022-04-02,2022,Q2,4,April,West,India,Maharashtra,Mumbai,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Jimmy Marks,Corporate,3.0,872,Shawn Patel,86.0,Online,4,125494.09,17595.51,107217.08,681.5,26.76,107898.58,Credit Card,0
89357,ORD-2024-057182,1,2024-03-23,2024,Q1,3,March,West,India,Goa,Panaji,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Brian Nichols,Consumer,3.8,7401,,,Online,5,158604.21,13101.44,134021.35,11481.42,72.44,145502.77,Credit Card,0
89496,ORD-2025-057273,1,2025-06-16,2025,Q2,6,June,Central,India,Chhattisgarh,Raipur,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Brandon Pena,Consumer,4.0,7664,,,Online,2,63985.25,3317.42,53608.54,7059.29,52.92,60667.83,UPI,0
89670,ORD-2023-057377,1,2023-02-11,2023,Q1,2,February,South,India,Telangana,Hyderabad,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,David Davenport,Consumer,3.5,569,,,Online,3,94392.54,7023.5,80412.81,6956.23,21.67,87369.04,COD,0
89747,ORD-2025-057432,3,2025-06-30,2025,Q2,6,June,East,India,Assam,Guwahati,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Matthew Davis,Corporate,4.1,1735,Shannon Ryan,11.0,Online,3,94220.72,7801.95,80412.81,6005.96,63.02,86418.77,Credit Card,0
90507,ORD-2022-057916,1,2022-08-29,2022,Q3,8,August,East,India,Jharkhand,Ranchi,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Bradley Hoffman,Consumer,3.8,6268,Nathan Miles,80.0,Retail Store,4,124000.94,2393.11,107217.08,14390.75,69.22,121607.83,Wire Transfer,0
91078,ORD-2022-058282,2,2022-09-05,2022,Q3,9,September,West,India,Maharashtra,Mumbai,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Michael Lee,SMB,4.3,5634,Vanessa Boone,120.0,Distributor,4,124820.87,2988.73,107217.08,14615.06,18.52,121832.14,UPI,0
91502,ORD-2023-058562,2,2023-08-29,2023,Q3,8,August,North,India,Uttar Pradesh,Lucknow,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Erica Porter,Consumer,4.0,4313,,,Online,1,31164.83,3645.38,26804.27,715.18,80.86,27519.45,Net Banking,0
91916,ORD-2022-058839,1,2022-09-29,2022,Q3,9,September,North,India,Delhi,New Delhi,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Jacob Hoover,Consumer,3.7,4168,Alison Miller,19.0,Retail Store,4,124326.43,20319.94,107217.08,-3210.59,17.63,104006.48999999999,Credit Card,0
92305,ORD-2023-059079,1,2023-03-04,2023,Q1,3,March,South,India,Telangana,Hyderabad,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Denise Maxwell,Consumer,3.7,1432,,,Online,2,62007.0,3623.22,53608.54,4775.24,27.02,58383.78,UPI,0
93976,ORD-2022-060186,1,2022-05-10,2022,Q2,5,May,West,India,Maharashtra,Pune,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Victor Yates,Consumer,4.6,5233,Megan Hernandez,31.0,Retail Store,3,95884.89,5066.92,80412.81,10405.16,24.01,90817.97,UPI,0
94556,ORD-2024-060555,4,2024-10-02,2024,Q4,10,October,East,India,Odisha,Bhubaneswar,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Rebecca Dean,Consumer,4.5,6754,,,Marketplace,1,32103.08,3081.7,26804.27,2217.11,54.12,29021.38,Credit Card,0
94852,ORD-2022-060751,2,2022-07-18,2022,Q3,7,July,East,India,Jharkhand,Ranchi,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Cheryl Turner,Consumer,4.1,2072,Nathan Miles,80.0,Retail Store,2,62200.38,4359.15,53608.54,4232.69,68.03,57841.229999999996,Credit Card,0
94861,ORD-2022-060755,2,2022-08-29,2022,Q3,8,August,West,India,Madhya Pradesh,Indore,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Ashley Hunt,Consumer,4.5,4500,Jordan Harper,29.0,Distributor,5,158757.0,29006.02,134021.35,-4270.37,52.91,129750.98,UPI,0
95203,ORD-2024-060970,2,2024-03-31,2024,Q1,3,March,South,India,Tamil Nadu,Chennai,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Gregory Martin,Consumer,2.6,5491,Garrett Thomas,26.0,Online,1,30944.33,2643.64,26804.27,1496.42,22.42,28300.690000000002,UPI,0
95788,ORD-2024-061346,4,2024-05-28,2024,Q2,5,May,East,India,West Bengal,Kolkata,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Carl Rubio,Corporate,4.0,4945,,,Online,2,62801.02,6998.75,53608.54,2193.73,27.3,55802.27,Net Banking,0
96065,ORD-2025-061509,1,2025-05-24,2025,Q2,5,May,West,India,Maharashtra,Pune,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Stephen Hoffman,Corporate,3.1,172,Megan Hernandez,31.0,Retail Store,2,63678.41,1140.05,53608.54,8929.82,20.26,62538.36,Credit Card,0
96426,ORD-2023-061733,2,2023-09-08,2023,Q3,9,September,West,India,Maharashtra,Pune,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Angela May MD,Consumer,3.1,1586,,,Online,2,63783.13,5347.8,53608.54,4826.79,26.28,58435.329999999994,UPI,0
96742,ORD-2025-061929,1,2025-07-24,2025,Q3,7,July,West,India,Maharashtra,Pune,Mobile Arm 3,Electronics,Mobiles,26804.27,31521.39,Ariel Sandoval,Consumer,4.3,801,,,Marketplace,1,31924.97,5583.2,26804.27,-462.5,21.58,26341.77,Net Banking,0
